Customer_ID,Name,City,Premium_Member
2791,Saanvi Sharma,Chennai,False
2792,Ananya Verma,Pune,False
2793,Advik Patel,Delhi,False
2794,Saanvi Singh,Lucknow,False
2795,Saanvi Patel,Ahmedabad,False
2796,Diya Verma,Chennai,False
2797,Advik Singh,Bangalore,False
2798,Saanvi Singh,Chennai,False
2799,Diya Sharma,Gurgaon,False
2800,Vihaan Verma,Hyderabad,False
2801,Saanvi Verma,Lucknow,False
2802,Ananya Verma,Bangalore,False
2803,Saanvi Patel,Hyderabad,True
2804,Aarav Singh,Hyderabad,False
2805,Saanvi Singh,Delhi,False
2806,Vihaan Sharma,Kolkata,True
2807,Diya Sharma,Delhi,False
2808,Saanvi Sharma,Bangalore,False
2809,Aarav Gupta,Bangalore,False
2810,Advik Sharma,Mumbai,False
2811,Aarav Patel,Jaipur,False
2812,Saanvi Sharma,Hyderabad,False
2813,Advik Singh,Bangalore,False
2814,Diya Verma,Hyderabad,True
2815,Saanvi Gupta,Lucknow,False
2816,Aarav Sharma,Delhi,False
2817,Aarav Patel,Noida,False
2818,Vihaan Sharma,Hyderabad,False
2819,Vihaan Gupta,Lucknow,False
2820,Saanvi Singh,Lucknow,False
2821,Aarav Singh,Bangalore,False
2822,Vihaan Sharma,Pune,False
2823,Advik Gupta,Delhi,False
2824,Aarav Sharma,Kolkata,False
2825,Diya Patel,Chennai,False
2826,Saanvi Singh,Bangalore,False
2827,Saanvi Gupta,Kolkata,False
2828,Ananya Sharma,Pune,False
2829,Saanvi Gupta,Pune,False
2830,Saanvi Sharma,Mumbai,False
2831,Vihaan Verma,Chennai,False
2832,Diya Singh,Delhi,False
2833,Diya Gupta,Bangalore,True
2834,Vihaan Verma,Noida,False
2835,Diya Singh,Gurgaon,False
2836,Diya Patel,Lucknow,False
2837,Saanvi Verma,Noida,False
2838,Diya Patel,Ahmedabad,False
2839,Advik Verma,Noida,True
2840,Saanvi Singh,Ahmedabad,False
2841,Saanvi Verma,Jaipur,True
2842,Ananya Sharma,Hyderabad,False
2843,Aarav Gupta,Ahmedabad,False
2844,Vihaan Sharma,Mumbai,False
2845,Ananya Verma,Pune,False
2846,Advik Singh,Hyderabad,False
2847,Vihaan Sharma,Jaipur,False
2848,Saanvi Verma,Noida,False
2849,Saanvi Singh,Chennai,True
2850,Aarav Patel,Delhi,False
2851,Advik Verma,Mumbai,False
2852,Vihaan Sharma,Hyderabad,True
2853,Advik Singh,Bangalore,False
2854,Diya Verma,Jaipur,False
2855,Ananya Singh,Noida,False
2856,Diya Sharma,Pune,False
2857,Aarav Sharma,Kolkata,False
2858,Advik Verma,Mumbai,False
2859,Diya Singh,Ahmedabad,False
2860,Ananya Patel,Ahmedabad,False
2861,Vihaan Singh,Bangalore,False
2862,Aarav Patel,Noida,False
2863,Vihaan Verma,Noida,False
2864,Vihaan Singh,Bangalore,False
2865,Advik Patel,Delhi,False
2866,Diya Singh,Chennai,False
2867,Diya Singh,Bangalore,True
2868,Ananya Singh,Hyderabad,False
2869,Aarav Sharma,Chennai,False
2870,Ananya Sharma,Hyderabad,False
2871,Advik Sharma,Delhi,False
2872,Aarav Gupta,Hyderabad,False
2873,Saanvi Sharma,Hyderabad,False
2874,Advik Patel,Mumbai,False
2875,Diya Sharma,Mumbai,False
2876,Ananya Sharma,Chennai,False
2877,Diya Patel,Hyderabad,False
2878,Diya Gupta,Bangalore,False
2879,Aarav Gupta,Noida,False
2880,Advik Sharma,Ahmedabad,False
2881,Vihaan Sharma,Kolkata,False
2882,Diya Patel,Mumbai,False
2883,Vihaan Singh,Delhi,False
2884,Aarav Verma,Hyderabad,False
2885,Saanvi Verma,Jaipur,False
2886,Advik Patel,Jaipur,False
2887,Advik Gupta,Gurgaon,False
2888,Ananya Gupta,Chennai,False
2889,Diya Sharma,Jaipur,False
2890,Diya Verma,Hyderabad,False
2891,Advik Sharma,Bangalore,False
2892,Diya Sharma,Mumbai,False
2893,Ananya Patel,Delhi,False
2894,Diya Gupta,Bangalore,False
2895,Vihaan Sharma,Pune,False
2896,Ananya Sharma,Delhi,False
2897,Diya Gupta,Gurgaon,False
2898,Diya Verma,Delhi,False
2899,Diya Sharma,Chennai,False
2900,Diya Singh,Kolkata,False
2901,Vihaan Singh,Chennai,False
2902,Advik Gupta,Chennai,True
2903,Diya Patel,Gurgaon,False
2904,Saanvi Sharma,Kolkata,False
2905,Aarav Verma,Jaipur,False
2906,Aarav Verma,Delhi,False
2907,Vihaan Patel,Noida,False
2908,Vihaan Singh,Gurgaon,False
2909,Ananya Singh,Gurgaon,False
2910,Diya Sharma,Delhi,False
2911,Aarav Singh,Noida,False
2912,Ananya Sharma,Chennai,False
2913,Advik Singh,Hyderabad,False
2914,Diya Sharma,Pune,False
2915,Advik Verma,Gurgaon,False
2916,Vihaan Gupta,Kolkata,True
2917,Advik Singh,Mumbai,False
2918,Ananya Singh,Gurgaon,False
2919,Vihaan Sharma,Lucknow,False
2920,Ananya Verma,Delhi,False
2921,Ananya Singh,Delhi,False
2922,Saanvi Singh,Noida,False
2923,Saanvi Gupta,Bangalore,False
2924,Aarav Singh,Chennai,False
2925,Ananya Verma,Hyderabad,False
2926,Diya Singh,Gurgaon,False
2927,Vihaan Singh,Chennai,False
2928,Advik Singh,Mumbai,False
2929,Advik Verma,Delhi,False
2930,Advik Patel,Bangalore,False
2931,Saanvi Gupta,Mumbai,False
2932,Diya Verma,Gurgaon,False
2933,Aarav Singh,Pune,False
2934,Aarav Singh,Bangalore,False
2935,Saanvi Patel,Delhi,True
2936,Saanvi Verma,Noida,False
2937,Vihaan Patel,Noida,False
2938,Vihaan Verma,Lucknow,False
2939,Aarav Gupta,Chennai,True
2940,Ananya Patel,Delhi,False
2941,Saanvi Singh,Noida,False
2942,Ananya Patel,Noida,False
2943,Ananya Sharma,Bangalore,False
2944,Ananya Verma,Ahmedabad,False
2945,Advik Singh,Noida,False
2946,Saanvi Singh,Lucknow,False
2947,Advik Sharma,Delhi,False
2948,Aarav Sharma,Lucknow,True
2949,Diya Sharma,Gurgaon,False
2950,Advik Patel,Delhi,False
2951,Advik Patel,Mumbai,False
2952,Diya Verma,Hyderabad,False
2953,Advik Singh,Delhi,False
2954,Diya Sharma,Chennai,False
2955,Diya Singh,Lucknow,False
2956,Saanvi Singh,Mumbai,False
2957,Vihaan Patel,Pune,False
2958,Saanvi Gupta,Pune,False
2959,Diya Verma,Mumbai,False
2960,Diya Sharma,Mumbai,True
2961,Ananya Patel,Jaipur,False
2962,Ananya Verma,Kolkata,False
2963,Vihaan Patel,Noida,False
2964,Saanvi Singh,Mumbai,False
2965,Advik Singh,Bangalore,False
2966,Diya Verma,Noida,False
2967,Advik Verma,Noida,False
2968,Saanvi Verma,Ahmedabad,False
2969,Advik Singh,Lucknow,False
2970,Advik Verma,Chennai,False
2971,Aarav Sharma,Noida,True
2972,Advik Verma,Mumbai,False
2973,Advik Sharma,Kolkata,False
2974,Saanvi Verma,Gurgaon,False
2975,Ananya Verma,Hyderabad,False
2976,Vihaan Gupta,Hyderabad,False
2977,Vihaan Singh,Pune,False
2978,Ananya Sharma,Bangalore,False
2979,Saanvi Patel,Delhi,False
2980,Advik Sharma,Delhi,False
2981,Ananya Verma,Delhi,True
2982,Ananya Verma,Noida,False
2983,Aarav Singh,Delhi,False
2984,Saanvi Sharma,Hyderabad,False
2985,Diya Gupta,Lucknow,False
2986,Vihaan Verma,Pune,True
2987,Vihaan Patel,Lucknow,False
2988,Aarav Sharma,Chennai,False
2989,Diya Patel,Kolkata,False
2990,Vihaan Patel,Jaipur,False
2991,Aarav Verma,Kolkata,True
2992,Aarav Patel,Ahmedabad,False
2993,Vihaan Gupta,Delhi,False
2994,Aarav Gupta,Bangalore,False
2995,Saanvi Verma,Pune,False
2996,Vihaan Sharma,Chennai,False
2997,Saanvi Gupta,Gurgaon,False
2998,Diya Singh,Ahmedabad,False
2999,Vihaan Gupta,Bangalore,False
3000,Saanvi Gupta,Noida,False
3001,Advik Gupta,Bangalore,False
3002,Saanvi Singh,Noida,False
3003,Diya Patel,Jaipur,False
3004,Ananya Patel,Delhi,False
3005,Diya Verma,Kolkata,False
3006,Saanvi Sharma,Gurgaon,False
3007,Aarav Patel,Pune,False
3008,Ananya Patel,Lucknow,False
3009,Advik Gupta,Noida,True
3010,Vihaan Gupta,Noida,False
3011,Ananya Verma,Delhi,False
3012,Ananya Gupta,Bangalore,False
3013,Aarav Sharma,Chennai,False
3014,Saanvi Gupta,Hyderabad,False
3015,Ananya Verma,Ahmedabad,True
3016,Ananya Patel,Hyderabad,False
3017,Aarav Patel,Pune,False
3018,Saanvi Sharma,Kolkata,False
3019,Diya Singh,Chennai,False
3020,Vihaan Verma,Mumbai,False
3021,Diya Sharma,Pune,False
3022,Aarav Singh,Bangalore,False
3023,Advik Singh,Hyderabad,False
3024,Ananya Sharma,Lucknow,False
3025,Advik Sharma,Gurgaon,False
3026,Diya Sharma,Ahmedabad,False
3027,Aarav Gupta,Lucknow,True
3028,Diya Sharma,Noida,False
3029,Ananya Gupta,Chennai,False
3030,Advik Gupta,Gurgaon,False
3031,Diya Gupta,Jaipur,False
3032,Diya Sharma,Chennai,False
3033,Aarav Sharma,Hyderabad,True
3034,Aarav Verma,Delhi,False
3035,Saanvi Singh,Hyderabad,False
3036,Vihaan Gupta,Ahmedabad,False
3037,Saanvi Sharma,Pune,False
3038,Aarav Sharma,Mumbai,False
3039,Aarav Gupta,Chennai,False
3040,Diya Gupta,Jaipur,False
3041,Vihaan Patel,Gurgaon,False
3042,Ananya Verma,Kolkata,False
3043,Diya Singh,Lucknow,False
3044,Advik Verma,Kolkata,False
3045,Diya Gupta,Chennai,False
3046,Diya Verma,Delhi,False
3047,Ananya Sharma,Chennai,False
3048,Vihaan Verma,Jaipur,True
3049,Diya Sharma,Hyderabad,True
3050,Vihaan Singh,Noida,False
3051,Aarav Gupta,Hyderabad,False
3052,Advik Patel,Chennai,False
3053,Ananya Singh,Lucknow,False
3054,Advik Sharma,Bangalore,False
3055,Ananya Singh,Gurgaon,False
3056,Advik Verma,Noida,False
3057,Ananya Singh,Bangalore,False
3058,Advik Sharma,Bangalore,False
3059,Aarav Sharma,Hyderabad,True
3060,Diya Verma,Pune,True
3061,Saanvi Patel,Gurgaon,False
3062,Aarav Patel,Delhi,False
3063,Vihaan Verma,Noida,False
3064,Advik Gupta,Mumbai,False
3065,Ananya Sharma,Mumbai,False
3066,Saanvi Singh,Hyderabad,False
3067,Diya Verma,Kolkata,False
3068,Advik Singh,Ahmedabad,False
3069,Saanvi Sharma,Lucknow,False
3070,Aarav Verma,Delhi,True
3071,Aarav Patel,Pune,False
3072,Advik Sharma,Pune,False
3073,Advik Singh,Noida,False
3074,Vihaan Gupta,Gurgaon,False
3075,Vihaan Gupta,Lucknow,False
3076,Advik Gupta,Jaipur,True
3077,Vihaan Patel,Jaipur,False
3078,Saanvi Gupta,Jaipur,False
3079,Ananya Sharma,Bangalore,False
3080,Diya Verma,Mumbai,False
3081,Diya Gupta,Mumbai,False
3082,Ananya Sharma,Bangalore,False
3083,Aarav Patel,Chennai,False
3084,Advik Sharma,Gurgaon,False
3085,Diya Sharma,Mumbai,False
3086,Advik Gupta,Hyderabad,False
3087,Vihaan Verma,Delhi,True
3088,Saanvi Gupta,Gurgaon,False
3089,Ananya Patel,Pune,False
3090,Ananya Gupta,Gurgaon,True
3091,Ananya Gupta,Jaipur,False
3092,Advik Patel,Gurgaon,False
3093,Saanvi Patel,Jaipur,False
3094,Vihaan Singh,Hyderabad,False
3095,Vihaan Gupta,Gurgaon,True
3096,Advik Singh,Chennai,False
3097,Aarav Verma,Noida,False
3098,Ananya Patel,Gurgaon,False
3099,Advik Verma,Pune,False
3100,Ananya Gupta,Noida,False
3101,Ananya Gupta,Hyderabad,True
3102,Advik Gupta,Kolkata,False
3103,Diya Patel,Chennai,False
3104,Aarav Singh,Lucknow,False
3105,Saanvi Verma,Ahmedabad,False
3106,Advik Patel,Lucknow,False
3107,Diya Gupta,Delhi,False
3108,Aarav Singh,Mumbai,False
3109,Advik Sharma,Mumbai,False
3110,Aarav Singh,Chennai,False
3111,Aarav Sharma,Pune,False
3112,Ananya Patel,Lucknow,False
3113,Advik Verma,Delhi,False
3114,Vihaan Verma,Noida,False
3115,Aarav Gupta,Hyderabad,True
3116,Ananya Verma,Lucknow,False
3117,Diya Singh,Delhi,False
3118,Ananya Patel,Pune,False
3119,Diya Gupta,Kolkata,False
3120,Vihaan Gupta,Bangalore,False
3121,Vihaan Gupta,Pune,True
3122,Advik Singh,Ahmedabad,False
3123,Diya Sharma,Bangalore,False
3124,Saanvi Gupta,Ahmedabad,False
3125,Saanvi Gupta,Gurgaon,False
3126,Diya Singh,Noida,False
3127,Advik Sharma,Noida,True
3128,Vihaan Patel,Pune,False
3129,Advik Patel,Chennai,False
3130,Advik Patel,Pune,True
3131,Diya Verma,Noida,False
3132,Diya Patel,Gurgaon,False
3133,Aarav Sharma,Pune,False
3134,Saanvi Sharma,Chennai,False
3135,Ananya Patel,Gurgaon,False
3136,Aarav Sharma,Jaipur,False
3137,Advik Sharma,Jaipur,False
3138,Vihaan Patel,Jaipur,False
3139,Vihaan Verma,Lucknow,False
3140,Vihaan Gupta,Lucknow,False
3141,Aarav Singh,Kolkata,False
3142,Aarav Sharma,Mumbai,False
3143,Aarav Patel,Delhi,False
3144,Aarav Singh,Mumbai,False
3145,Diya Singh,Mumbai,False
3146,Ananya Singh,Gurgaon,False
3147,Vihaan Patel,Pune,False
3148,Saanvi Singh,Lucknow,False
3149,Diya Verma,Lucknow,True
3150,Vihaan Verma,Bangalore,False
3151,Saanvi Patel,Hyderabad,False
3152,Ananya Gupta,Lucknow,False
3153,Advik Singh,Chennai,False
3154,Diya Singh,Jaipur,False
3155,Diya Singh,Noida,False
3156,Ananya Singh,Delhi,False
3157,Aarav Patel,Pune,True
3158,Saanvi Patel,Gurgaon,True
3159,Ananya Verma,Gurgaon,False
3160,Diya Gupta,Mumbai,False
3161,Ananya Patel,Ahmedabad,False
3162,Saanvi Patel,Noida,False
3163,Vihaan Verma,Chennai,False
3164,Advik Gupta,Gurgaon,False
3165,Vihaan Gupta,Lucknow,False
3166,Diya Sharma,Lucknow,False
3167,Diya Patel,Lucknow,False
3168,Saanvi Patel,Lucknow,False
3169,Vihaan Gupta,Kolkata,False
3170,Ananya Patel,Kolkata,False
3171,Aarav Sharma,Mumbai,False
3172,Vihaan Verma,Delhi,False
3173,Diya Singh,Chennai,False
3174,Saanvi Verma,Delhi,False
3175,Vihaan Singh,Noida,False
3176,Aarav Patel,Pune,False
3177,Saanvi Sharma,Gurgaon,False
3178,Advik Sharma,Bangalore,False
3179,Saanvi Singh,Noida,False
3180,Saanvi Patel,Ahmedabad,False
3181,Ananya Singh,Gurgaon,False
3182,Vihaan Verma,Jaipur,False
3183,Advik Verma,Delhi,False
3184,Saanvi Sharma,Hyderabad,True
3185,Vihaan Sharma,Chennai,False
3186,Advik Patel,Delhi,False
3187,Saanvi Patel,Gurgaon,False
3188,Vihaan Patel,Gurgaon,False
3189,Ananya Patel,Ahmedabad,False
3190,Aarav Singh,Noida,False
3191,Aarav Patel,Delhi,False
3192,Advik Gupta,Delhi,False
3193,Vihaan Sharma,Kolkata,False
3194,Aarav Verma,Pune,False
3195,Ananya Singh,Jaipur,False
3196,Vihaan Gupta,Delhi,False
3197,Vihaan Patel,Kolkata,False
3198,Diya Patel,Mumbai,False
3199,Aarav Patel,Gurgaon,False
3200,Ananya Sharma,Mumbai,False
3201,Ananya Verma,Chennai,False
3202,Aarav Verma,Hyderabad,False
3203,Saanvi Gupta,Lucknow,False
3204,Aarav Verma,Gurgaon,True
3205,Advik Patel,Jaipur,False
3206,Aarav Gupta,Delhi,False
3207,Advik Patel,Delhi,False
3208,Diya Verma,Pune,False
3209,Aarav Sharma,Gurgaon,False
3210,Saanvi Gupta,Noida,False
3211,Vihaan Sharma,Mumbai,True
3212,Vihaan Patel,Kolkata,False
3213,Saanvi Sharma,Ahmedabad,False
3214,Diya Singh,Jaipur,False
3215,Saanvi Singh,Ahmedabad,False
3216,Diya Sharma,Kolkata,False
3217,Ananya Gupta,Hyderabad,False
3218,Aarav Verma,Hyderabad,True
3219,Aarav Verma,Noida,False
3220,Advik Patel,Mumbai,False
3221,Aarav Verma,Mumbai,True
3222,Vihaan Singh,Bangalore,False
3223,Ananya Gupta,Kolkata,False
3224,Vihaan Gupta,Bangalore,False
3225,Diya Sharma,Lucknow,True
3226,Ananya Patel,Hyderabad,False
3227,Saanvi Gupta,Hyderabad,False
3228,Ananya Gupta,Ahmedabad,False
3229,Saanvi Verma,Ahmedabad,False
3230,Ananya Patel,Ahmedabad,False
3231,Ananya Singh,Jaipur,False
3232,Diya Gupta,Delhi,False
3233,Vihaan Patel,Hyderabad,False
3234,Advik Verma,Delhi,False
3235,Vihaan Sharma,Hyderabad,False
3236,Saanvi Singh,Delhi,True
3237,Aarav Gupta,Pune,False
3238,Ananya Sharma,Mumbai,False
3239,Advik Singh,Gurgaon,True
3240,Diya Singh,Gurgaon,True
3241,Vihaan Singh,Bangalore,False
3242,Advik Sharma,Lucknow,False
3243,Advik Gupta,Mumbai,False
3244,Ananya Gupta,Kolkata,False
3245,Aarav Gupta,Jaipur,False
3246,Diya Singh,Jaipur,False
3247,Aarav Sharma,Ahmedabad,False
3248,Saanvi Gupta,Ahmedabad,False
3249,Advik Patel,Ahmedabad,False
3250,Diya Singh,Jaipur,False
3251,Vihaan Verma,Mumbai,False
3252,Saanvi Gupta,Delhi,False
3253,Advik Gupta,Chennai,False
3254,Aarav Patel,Pune,False
3255,Saanvi Gupta,Lucknow,False
3256,Advik Sharma,Delhi,False
3257,Saanvi Gupta,Pune,False
3258,Diya Singh,Mumbai,False
3259,Diya Sharma,Chennai,False
3260,Advik Verma,Noida,True
3261,Aarav Gupta,Kolkata,False
3262,Aarav Singh,Bangalore,False
3263,Ananya Gupta,Gurgaon,False
3264,Saanvi Verma,Bangalore,False
3265,Saanvi Sharma,Hyderabad,False
3266,Aarav Verma,Lucknow,False
3267,Diya Patel,Chennai,True
3268,Saanvi Verma,Mumbai,False
3269,Ananya Gupta,Mumbai,False
3270,Ananya Patel,Jaipur,True
3271,Vihaan Gupta,Delhi,True
3272,Diya Sharma,Ahmedabad,True
3273,Vihaan Gupta,Kolkata,False
3274,Saanvi Singh,Delhi,False
3275,Ananya Verma,Mumbai,False
3276,Ananya Gupta,Noida,False
3277,Ananya Singh,Pune,False
3278,Vihaan Gupta,Mumbai,False
3279,Vihaan Patel,Mumbai,False
3280,Vihaan Gupta,Ahmedabad,False
3281,Saanvi Patel,Kolkata,False
3282,Vihaan Singh,Kolkata,True
3283,Saanvi Verma,Noida,False
3284,Saanvi Sharma,Delhi,False
3285,Vihaan Patel,Ahmedabad,False
3286,Saanvi Patel,Jaipur,False
3287,Saanvi Sharma,Ahmedabad,False
3288,Advik Singh,Lucknow,False
3289,Diya Gupta,Pune,False
3290,Advik Gupta,Hyderabad,False
3291,Ananya Verma,Gurgaon,False
3292,Aarav Verma,Gurgaon,False
3293,Diya Gupta,Delhi,False
3294,Advik Sharma,Chennai,False
3295,Advik Verma,Gurgaon,False
3296,Vihaan Patel,Bangalore,False
3297,Vihaan Singh,Lucknow,False
3298,Vihaan Patel,Pune,False
3299,Ananya Gupta,Delhi,True
3300,Diya Patel,Bangalore,False
3301,Saanvi Verma,Bangalore,False
3302,Aarav Verma,Delhi,False
3303,Advik Singh,Jaipur,False
3304,Aarav Singh,Mumbai,False
3305,Aarav Verma,Ahmedabad,False
3306,Diya Singh,Chennai,False
3307,Saanvi Patel,Hyderabad,False
3308,Aarav Gupta,Chennai,False
3309,Advik Sharma,Jaipur,True
3310,Saanvi Gupta,Gurgaon,False
3311,Saanvi Singh,Jaipur,False
3312,Ananya Singh,Jaipur,False
3313,Vihaan Patel,Ahmedabad,True
3314,Aarav Patel,Kolkata,False
3315,Saanvi Singh,Noida,False
3316,Vihaan Patel,Jaipur,False
3317,Aarav Verma,Pune,False
3318,Aarav Patel,Ahmedabad,False
3319,Advik Patel,Noida,False
3320,Diya Gupta,Bangalore,False
3321,Aarav Verma,Noida,False
3322,Advik Patel,Chennai,True
3323,Ananya Verma,Delhi,False
3324,Diya Singh,Hyderabad,False
3325,Ananya Gupta,Kolkata,False
3326,Vihaan Gupta,Bangalore,True
3327,Advik Patel,Bangalore,True
3328,Aarav Patel,Ahmedabad,False
3329,Aarav Singh,Mumbai,False
3330,Ananya Patel,Noida,False
3331,Advik Verma,Gurgaon,False
3332,Aarav Sharma,Gurgaon,False
3333,Diya Gupta,Delhi,False
3334,Ananya Sharma,Chennai,False
3335,Saanvi Verma,Jaipur,True
3336,Vihaan Patel,Chennai,False
3337,Saanvi Patel,Lucknow,False
3338,Saanvi Gupta,Mumbai,False
3339,Saanvi Patel,Chennai,False
3340,Advik Sharma,Lucknow,False
3341,Vihaan Verma,Kolkata,False
3342,Vihaan Verma,Pune,False
3343,Diya Verma,Jaipur,False
3344,Vihaan Verma,Lucknow,False
3345,Advik Verma,Mumbai,False
3346,Diya Patel,Kolkata,False
3347,Vihaan Sharma,Noida,False
3348,Advik Singh,Lucknow,False
3349,Saanvi Gupta,Gurgaon,False
3350,Vihaan Gupta,Hyderabad,False
3351,Saanvi Singh,Gurgaon,False
3352,Diya Patel,Chennai,False
3353,Ananya Sharma,Hyderabad,False
3354,Ananya Singh,Gurgaon,False
3355,Saanvi Singh,Delhi,False
3356,Ananya Sharma,Chennai,False
3357,Saanvi Verma,Gurgaon,False
3358,Diya Patel,Noida,False
3359,Aarav Gupta,Pune,False
3360,Diya Sharma,Ahmedabad,False
3361,Ananya Gupta,Noida,False
3362,Diya Singh,Noida,False
3363,Aarav Gupta,Gurgaon,False
3364,Ananya Sharma,Pune,False
3365,Vihaan Patel,Bangalore,False
3366,Saanvi Sharma,Kolkata,False
3367,Vihaan Patel,Ahmedabad,True
3368,Saanvi Sharma,Noida,True
3369,Saanvi Gupta,Chennai,False
3370,Advik Sharma,Lucknow,True
3371,Vihaan Gupta,Ahmedabad,False
3372,Vihaan Patel,Noida,False
3373,Vihaan Gupta,Bangalore,False
3374,Ananya Singh,Hyderabad,False
3375,Vihaan Sharma,Mumbai,False
3376,Advik Sharma,Ahmedabad,False
3377,Diya Sharma,Bangalore,False
3378,Aarav Verma,Lucknow,False
3379,Vihaan Sharma,Pune,False
3380,Diya Singh,Bangalore,False
3381,Ananya Sharma,Delhi,True
3382,Saanvi Singh,Mumbai,True
3383,Advik Patel,Bangalore,True
3384,Advik Singh,Hyderabad,False
3385,Ananya Gupta,Noida,False
3386,Aarav Gupta,Pune,False
3387,Aarav Gupta,Lucknow,False
3388,Diya Gupta,Noida,True
3389,Diya Patel,Pune,False
3390,Saanvi Patel,Ahmedabad,False
3391,Aarav Singh,Jaipur,False
3392,Ananya Patel,Jaipur,False
3393,Vihaan Patel,Mumbai,False
3394,Vihaan Singh,Chennai,False
3395,Aarav Gupta,Chennai,False
3396,Saanvi Sharma,Delhi,False
3397,Vihaan Singh,Kolkata,False
3398,Vihaan Singh,Kolkata,False
3399,Advik Patel,Hyderabad,True
3400,Diya Gupta,Noida,False
3401,Ananya Verma,Mumbai,False
3402,Advik Patel,Noida,False
3403,Ananya Verma,Ahmedabad,False
3404,Advik Singh,Chennai,False
3405,Vihaan Gupta,Gurgaon,False
3406,Advik Patel,Jaipur,False
3407,Aarav Sharma,Noida,False
3408,Diya Verma,Mumbai,False
3409,Saanvi Sharma,Bangalore,False
3410,Aarav Sharma,Noida,False
3411,Saanvi Patel,Gurgaon,False
3412,Advik Singh,Noida,True
3413,Aarav Singh,Pune,False
3414,Saanvi Gupta,Ahmedabad,False
3415,Ananya Patel,Lucknow,False
3416,Ananya Patel,Lucknow,False
3417,Advik Gupta,Ahmedabad,False
3418,Diya Singh,Hyderabad,False
3419,Saanvi Verma,Bangalore,False
3420,Diya Sharma,Chennai,False
3421,Vihaan Singh,Delhi,False
3422,Aarav Gupta,Jaipur,False
3423,Saanvi Sharma,Ahmedabad,False
3424,Aarav Sharma,Kolkata,False
3425,Vihaan Sharma,Chennai,False
3426,Vihaan Gupta,Lucknow,True
3427,Vihaan Gupta,Pune,False
3428,Diya Patel,Jaipur,False
3429,Advik Singh,Pune,False
3430,Saanvi Verma,Delhi,False
3431,Aarav Verma,Pune,False
3432,Advik Sharma,Bangalore,False
3433,Advik Singh,Chennai,False
3434,Advik Patel,Pune,False
3435,Saanvi Patel,Lucknow,False
3436,Vihaan Verma,Mumbai,False
3437,Vihaan Sharma,Kolkata,False
3438,Vihaan Singh,Mumbai,False
3439,Aarav Verma,Ahmedabad,False
3440,Diya Singh,Chennai,False
3441,Aarav Verma,Ahmedabad,False
3442,Diya Singh,Chennai,False
3443,Advik Gupta,Ahmedabad,True
3444,Advik Verma,Bangalore,False
3445,Ananya Verma,Noida,False
3446,Diya Gupta,Lucknow,False
3447,Diya Gupta,Bangalore,True
3448,Ananya Singh,Lucknow,False
3449,Diya Verma,Kolkata,False
3450,Vihaan Singh,Chennai,False
3451,Saanvi Sharma,Hyderabad,False
3452,Advik Verma,Mumbai,False
3453,Ananya Sharma,Chennai,False
3454,Advik Sharma,Kolkata,False
3455,Saanvi Gupta,Lucknow,False
3456,Aarav Gupta,Pune,False
3457,Advik Sharma,Jaipur,False
3458,Advik Singh,Gurgaon,False
3459,Saanvi Patel,Delhi,True
3460,Aarav Patel,Jaipur,False
3461,Saanvi Verma,Bangalore,True
3462,Aarav Sharma,Gurgaon,False
3463,Aarav Gupta,Delhi,False
3464,Ananya Verma,Lucknow,False
3465,Aarav Gupta,Lucknow,False
3466,Ananya Verma,Kolkata,False
3467,Ananya Patel,Mumbai,False
3468,Diya Singh,Lucknow,False
3469,Aarav Verma,Ahmedabad,False
3470,Ananya Sharma,Bangalore,False
3471,Ananya Patel,Hyderabad,False
3472,Diya Verma,Lucknow,False
3473,Aarav Gupta,Pune,False
3474,Aarav Gupta,Gurgaon,False
3475,Saanvi Sharma,Kolkata,False
3476,Aarav Sharma,Delhi,False
3477,Aarav Verma,Chennai,False
3478,Aarav Verma,Mumbai,False
3479,Ananya Singh,Delhi,False
3480,Vihaan Gupta,Lucknow,False
3481,Vihaan Verma,Pune,True
3482,Saanvi Gupta,Bangalore,False
3483,Advik Gupta,Noida,False
3484,Vihaan Gupta,Hyderabad,False
3485,Ananya Gupta,Jaipur,False
3486,Aarav Singh,Chennai,False
3487,Ananya Patel,Gurgaon,False
3488,Saanvi Verma,Mumbai,False
3489,Advik Singh,Bangalore,False
3490,Vihaan Singh,Chennai,False
3491,Saanvi Gupta,Hyderabad,False
3492,Advik Patel,Jaipur,False
3493,Aarav Patel,Hyderabad,False
3494,Diya Gupta,Mumbai,False
3495,Advik Verma,Gurgaon,False
3496,Advik Gupta,Chennai,False
3497,Saanvi Patel,Mumbai,False
3498,Aarav Gupta,Mumbai,False
3499,Diya Gupta,Chennai,False
3500,Aarav Verma,Chennai,False
3501,Diya Patel,Bangalore,False
3502,Diya Patel,Gurgaon,False
3503,Saanvi Singh,Jaipur,False
3504,Vihaan Gupta,Jaipur,False
3505,Ananya Singh,Lucknow,False
3506,Aarav Verma,Ahmedabad,False
3507,Diya Gupta,Kolkata,False
3508,Aarav Verma,Ahmedabad,False
3509,Ananya Patel,Jaipur,False
3510,Vihaan Patel,Bangalore,False
3511,Ananya Sharma,Delhi,False
3512,Vihaan Gupta,Gurgaon,False
3513,Diya Sharma,Lucknow,False
3514,Vihaan Gupta,Pune,True
3515,Vihaan Verma,Noida,True
3516,Vihaan Verma,Lucknow,False
3517,Ananya Sharma,Gurgaon,False
3518,Aarav Singh,Ahmedabad,False
